#Electric Potential
#x                y               E
-0.330833	0.228127	0
-0.263598	0.342645	0
-0.343164	0.254577	0
-0.217821	0.171429	0
-0.251605	0.165578	0
-0.289837	0.165592	0
-0.28544	0.326447	0
-0.202507	0.179224	0
-0.341022	0.27236	0
-0.165181	0.250861	0
-0.224518	0.330605	0
-0.166527	0.23352	0
-0.169059	0.276393	0
-0.319787	0.186748	0
-0.299186	0.318032	0
-0.260876	0.165576	0
-0.201417	0.320144	0
-0.172459	0.284585	0
-0.169192	0.298421	0
-0.271309	0.331805	0
-0.343245	0.236169	0
-0.272982	0.158382	0
-0.243047	0.165372	0
-0.173185	0.21092	0
0.31175	0.316861	0
0.188256	0.182141	0
0.182291	0.311368	0
0.317377	0.188349	0
0.25496	0.15831	0
0.158608	0.245807	0
0.245178	0.341214	0
0.34179	0.255312	0
0.21093	0.332607	0
0.334519	0.289692	0
0.290792	0.166738	0
0.219307	0.163954	0
0.335815	0.218843	0
0.167393	0.21093	0
0.163771	0.280714	0
0.279646	0.337325	0
0.26332	0.340259	0
0.271282	0.162325	0
0.328497	0.202637	0
0.304182	0.176743	0
0.194082	0.323593	0
0.339755	0.270992	0
0.228687	0.340175	0
0.340685	0.236237	0
0.172157	0.296641	0
0.323063	0.305398	0
0.158392	0.264995	0
0.204373	0.171216	0
0.236788	0.159291	0
0.296201	0.327904	0
0.161922	0.228296	0
0.17614	0.195225	0
0.219954	0.336388	0
0.219178	0.326902	0
0.210503	0.322858	0
0.21846	0.317404	0
0.209758	0.313105	0
0.217826	0.307661	0
0.226581	0.312046	0
0.225983	0.302255	0
0.217203	0.297868	0
0.225387	0.29246	0
0.234164	0.296847	0
0.233573	0.287052	0
0.224795	0.282665	0
0.232983	0.277256	0
0.241761	0.281643	0
0.241171	0.271848	0
0.232393	0.26746	0
0.240582	0.262052	0
0.24936	0.266439	0
0.24877	0.256643	0
0.239992	0.252256	0
0.248181	0.246848	0
0.256959	0.251235	0
0.256369	0.241439	0
0.247591	0.237052	0
0.265148	0.245826	0
0.25578	0.231643	0
0.247002	0.227256	0
0.25519	0.221847	0
0.246412	0.21746	0
0.238223	0.222869	0
0.254601	0.212052	0
0.263379	0.216439	0
0.237634	0.213073	0
0.229445	0.218481	0
0.262789	0.206643	0
0.271568	0.21103	0
0.228856	0.208685	0
0.220667	0.214094	0
0.221257	0.22389	0
0.212478	0.219502	0
0.213068	0.229298	0
0.237044	0.203277	0
0.265737	0.255622	0
0.273926	0.250214	0
0.274515	0.26001	0
0.282704	0.254601	0
0.283294	0.264397	0
0.291482	0.258988	0
0.290893	0.249193	0
0.292072	0.268784	0
0.283883	0.274193	0
0.20429	0.224911	0
0.204879	0.234707	0
0.299671	0.25358	0
0.299081	0.243784	0
0.292661	0.27858	0
0.284473	0.283988	0
0.270978	0.201235	0
0.279756	0.205622	0
0.2622	0.196847	0
0.30085	0.273172	0
0.228266	0.19889	0
0.211889	0.209707	0
0.236455	0.193481	0
0.196101	0.230319	0
0.196691	0.240115	0
0.205469	0.244503	0
0.19728	0.249911	0
0.307859	0.248171	0
0.30727	0.238376	0
0.293251	0.288376	0
0.285062	0.293784	0
0.276284	0.289397	0
0.276874	0.299193	0
0.280346	0.215418	0
0.288534	0.210009	0
0.268095	0.294805	0
0.268685	0.304601	0
0.206058	0.254298	0
0.19787	0.259707	0
0.195512	0.220524	0
0.189092	0.255319	0
0.189681	0.265115	0
0.198459	0.269503	0
0.270388	0.191439	0
0.26161	0.187052	0
0.190271	0.274911	0
0.287945	0.200214	0
0.296723	0.204601	0
0.187912	0.235728	0
0.277463	0.308989	0
0.269275	0.314397	0
0.260496	0.31001	0
0.227677	0.189094	0
0.29384	0.298172	0
0.302029	0.292763	0
0.199049	0.279298	0
0.297313	0.214397	0
0.290303	0.239397	0
0.267506	0.28501	0
0.214247	0.24889	0
0.316048	0.242763	0
0.316638	0.252559	0
0.315459	0.232967	0
0.235865	0.183685	0
0.19086	0.284707	0
0.305501	0.208988	0
0.261086	0.319806	0
0.252308	0.315418	0
0.180903	0.260728	0
0.269799	0.181643	0
0.199638	0.289094	0
0.251718	0.305622	0
0.207238	0.27389	0
0.221846	0.233686	0
0.219488	0.194502	0
0.218898	0.184707	0
0.21071	0.190115	0
0.273336	0.240418	0
0.266327	0.265418	0
0.278577	0.18603	0
0.214837	0.258686	0
0.180313	0.250932	0
0.259317	0.290418	0
0.296133	0.194805	0
0.261021	0.177256	0
0.19145	0.294503	0
0.324597	0.247164	0
0.325227	0.256957	0
0.317196	0.262356	0
0.182082	0.28032	0
0.277949	0.318627	0
0.286224	0.31335	0
0.252897	0.325214	0
0.244119	0.320827	0
0.302616	0.302555	0
0.200161	0.299021	0
0.306091	0.218784	0
0.314191	0.213552	0
0.258728	0.280622	0
0.297902	0.224192	0
0.244643	0.188073	0
0.244054	0.178277	0
0.223025	0.253277	0
0.313297	0.204612	0
0.310548	0.296758	0
0.310174	0.287289	0
0.235115	0.174346	0
